variant,parameter,mean,sd,eti89_lb,eti89_ub,fold,definition,component,fold_schedule
baseline_year,1|election_date[2013-11-05],-6.06718,7.98694,-19.567347,5.676556,2017-10-17,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2014-01-07],-13.937261,9.440592,-30.253306,-0.317576,2017-10-17,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2014-04-01],2.346599,6.277757,-7.108041,12.746545,2017-10-17,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2014-11-04],-3.489259,3.354508,-8.905591,1.806366,2017-10-17,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2015-03-31],8.036842,7.14811,-2.790367,19.854488,2017-10-17,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2015-11-03],1.150335,7.697972,-11.115846,13.608612,2017-10-17,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2016-03-01],-1.16827,6.746315,-12.047641,9.248876,2017-10-17,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2016-05-10],-1.719002,7.833635,-14.568727,10.459927,2017-10-17,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2016-11-08],4.172774,3.498963,-1.351053,9.759623,2017-10-17,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2017-07-25],17.762482,10.497192,2.798736,35.86044,2017-10-17,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,sigma,13.935634,0.548312,13.093284,14.830855,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,Intercept,1.724862,3.09347,-3.104945,6.680109,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,PVI_N,1.705479,0.082681,1.56964,1.837237,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,incumbent_dem,13.480187,1.818061,10.553197,16.377597,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,incumbent_gop,-22.508309,2.717316,-26.875861,-18.235846,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date_sigma,8.796239,2.659113,4.866921,13.39342,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2010-05-11],-0.818722,6.563214,-11.117866,9.419481,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2010-06-15],5.020496,7.763398,-6.813356,17.987309,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2010-11-02],-8.446592,3.21096,-13.619662,-3.487252,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2011-05-10],4.27701,6.808013,-6.254506,15.603576,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2011-09-20],-7.366553,8.256671,-21.664114,4.403422,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2012-11-06],5.239662,3.336103,0.012178,10.586148,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2013-04-02],-4.140267,6.729835,-15.375176,6.012865,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2013-05-28],5.661225,7.950299,-6.065041,19.04779,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2013-09-10],-5.469771,6.301073,-15.926114,4.085851,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2013-11-05],-5.80354,7.972089,-19.338468,5.941957,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2014-01-07],-13.383894,9.418777,-29.833718,-0.149338,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2014-04-01],2.218077,6.069543,-7.22741,12.150486,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2014-11-04],-3.473965,3.259486,-8.801144,1.68594,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2015-03-31],7.682477,7.065735,-2.80036,19.609262,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2015-11-03],1.176443,7.569673,-10.735167,13.446794,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2016-03-01],-1.152372,6.626601,-11.859441,9.373488,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2016-05-10],-1.481963,7.474317,-13.366197,10.233129,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2016-11-08],4.181055,3.435898,-1.186645,9.73095,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2017-07-25],16.881115,10.423072,2.154959,34.947512,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2017-10-17],-0.189557,7.537583,-12.247549,12.057262,2017-11-07,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,sigma,13.931226,0.545301,13.070339,14.835912,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,Intercept,1.844064,2.9456,-2.69098,6.6335,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,PVI_N,1.713744,0.081087,1.584772,1.841213,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,incumbent_dem,13.423229,1.863683,10.431074,16.411729,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,incumbent_gop,-22.430009,2.650402,-26.647192,-18.192027,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date_sigma,8.512275,2.621589,4.674262,13.049027,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2010-05-11],-0.974962,6.545046,-11.430075,9.442943,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2010-06-15],4.751958,7.502487,-6.473561,17.326572,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2010-11-02],-8.574627,3.094751,-13.581724,-3.846617,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2011-05-10],3.997362,6.665142,-6.212908,15.233252,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2011-09-20],-7.079652,7.847716,-20.503289,4.29464,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2012-11-06],5.019882,3.182287,-0.111513,10.00892,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2013-04-02],-4.241605,6.669137,-15.252011,5.824219,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2013-05-28],5.246966,7.40361,-5.871838,17.631006,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2013-09-10],-5.5309,6.220379,-15.757115,3.941909,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2013-11-05],-5.584738,7.811006,-18.638768,6.003696,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2014-01-07],-12.862241,9.299176,-29.293374,0.157321,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2014-04-01],2.134865,5.975776,-7.298243,11.852167,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2014-11-04],-3.553269,3.136994,-8.644039,1.290559,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2015-03-31],7.334491,6.916984,-2.90872,18.902792,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2015-11-03],0.930514,7.275839,-10.872543,12.573988,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2016-03-01],-1.17507,6.461426,-11.654756,9.007246,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2016-05-10],-1.48796,7.379621,-13.543153,10.133556,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2016-11-08],3.984354,3.29036,-1.23554,9.249586,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2017-07-25],15.974696,9.988415,2.13011,33.727805,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2017-10-17],-0.27292,7.427902,-12.07883,11.484271,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2017-11-07],1.508135,6.53528,-8.784822,12.014365,2017-12-05,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,sigma,13.922783,0.556069,13.066784,14.840078,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,Intercept,1.558621,2.84773,-2.91091,6.054104,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,PVI_N,1.717429,0.083131,1.583956,1.849073,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,incumbent_dem,13.508654,1.850441,10.569872,16.460743,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,incumbent_gop,-22.324643,2.695419,-26.621927,-18.002337,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date_sigma,8.411127,2.51503,4.739157,12.583689,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2010-05-11],-0.791442,6.468058,-11.164448,9.605111,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2010-06-15],4.689436,7.43226,-6.599295,16.992104,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2010-11-02],-8.413244,3.011894,-13.284095,-3.664795,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2011-05-10],4.018121,6.529129,-5.961694,14.614066,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2011-09-20],-6.848058,7.929037,-19.990126,4.629607,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2012-11-06],5.205657,3.108555,0.321663,10.169121,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2013-04-02],-4.133319,6.6478,-15.139335,6.145981,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2013-05-28],5.206594,7.419003,-5.946561,17.688941,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2013-09-10],-5.42095,6.017024,-15.26453,3.669559,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2013-11-05],-5.374886,7.631118,-18.365882,5.921783,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2014-01-07],-12.63674,9.003077,-28.233254,0.036016,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2014-04-01],2.179441,5.850536,-6.802775,11.76862,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2014-11-04],-3.390525,3.05486,-8.295189,1.450692,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2015-03-31],7.386864,6.917546,-2.903069,19.100277,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2015-11-03],1.072102,7.183955,-10.018153,13.015181,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2016-03-01],-0.968293,6.378765,-11.150852,9.051407,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2016-05-10],-1.306599,7.126331,-12.919563,9.721141,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2016-11-08],4.125941,3.219108,-0.903312,9.391574,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2017-07-25],15.857321,9.792356,2.078586,32.614628,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2017-10-17],-0.202901,7.256275,-11.790815,10.98518,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2017-11-07],1.581265,6.430837,-8.499031,11.784245,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2017-12-05],-2.776417,7.291345,-14.634122,8.468802,2018-04-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,sigma,13.930506,0.554416,13.078726,14.838797,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,Intercept,1.407811,2.766391,-2.963525,5.782342,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,PVI_N,1.718506,0.081804,1.589096,1.848558,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,incumbent_dem,13.447266,1.835938,10.511669,16.398019,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,incumbent_gop,-22.371471,2.633093,-26.628192,-18.15502,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date_sigma,8.154673,2.513003,4.563365,12.502432,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2010-05-11],-0.752176,6.25447,-10.725095,8.953075,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2010-06-15],4.503602,7.300579,-6.253854,16.584051,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2010-11-02],-8.177799,2.903481,-12.908015,-3.665492,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2011-05-10],3.949943,6.499384,-6.019414,14.673718,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2011-09-20],-6.573966,7.712533,-19.624047,4.627168,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2012-11-06],5.370284,3.029645,0.535749,10.119829,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2013-04-02],-3.844318,6.463141,-14.462537,6.024766,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2013-05-28],5.064255,7.493193,-6.091975,17.850819,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2013-09-10],-5.192821,6.185405,-15.497586,4.132472,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2013-11-05],-5.097917,7.35038,-17.572535,5.780711,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2014-01-07],-11.977183,8.84531,-27.45454,0.36393,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2014-04-01],2.181009,5.677851,-6.693857,11.31368,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2014-11-04],-3.216344,2.971014,-7.977339,1.434895,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2015-03-31],7.221176,6.826555,-2.830894,18.597146,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2015-11-03],1.090109,6.920826,-9.816646,12.236847,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2016-03-01],-1.000574,6.36289,-11.462676,8.847492,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2016-05-10],-1.261361,7.077175,-12.58052,9.72485,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2016-11-08],4.313193,3.114858,-0.735308,9.184387,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2017-07-25],15.160552,9.82732,1.68264,32.743887,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2017-10-17],-0.217226,6.972643,-11.200649,10.956282,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2017-11-07],1.587591,6.383883,-8.537024,11.962012,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2017-12-05],-2.666715,7.164316,-14.379784,8.210628,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2018-04-03],-0.927314,6.986639,-12.009759,9.952674,2018-11-06,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,sigma,13.994038,0.484727,13.238701,14.784793,2020-03-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,Intercept,2.446001,2.583613,-1.716982,6.494971,2020-03-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,PVI_N,1.717421,0.076322,1.596715,1.838935,2020-03-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,incumbent_dem,12.353377,1.738618,9.578602,15.149035,2020-03-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,incumbent_gop,-23.631083,2.319853,-27.300825,-19.943435,2020-03-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date_sigma,8.037408,2.333416,4.687829,12.112927,2020-03-03,two_party_or_strongest,,election_date>=2014-01-01
baseline_year,1|election_date[2010-05-11],-1.17985,6.095444,-11.1151,8.429607,2020-03-03,two_party_or_strongest,,election_date>=2014-01-01
