definition,variant,segment_type,segment_value,n_races,small_sample,rmse,mae,bias,r2,coverage_90,crps,win_accuracy,win_log_loss,bias_presidential_years,bias_non_presidential_years,pres_bias_gap,folds_failing_diagnostics,folds_refused,folds_absent,as_of,skipped_years
write_in_5pct,baseline_money_diff,fold,2015,3,True,29.956766,22.68296,-22.68296,0.301139,0.666667,18.475322,0.666667,0.408527,,,,,,,,2019
write_in_5pct,baseline_money_diff,fold,2016,62,False,13.362473,10.6807,0.66519,0.800651,0.919355,7.522427,0.967742,0.142907,,,,,,,,2019
write_in_5pct,baseline_money_diff,fold,2017,5,True,29.176665,18.986975,-16.575355,0.234497,0.6,15.942298,0.6,0.388825,,,,,,,,2019
write_in_5pct,baseline_money_diff,fold,2018,71,False,18.486285,14.26324,-11.952191,0.589655,0.816901,10.319532,0.915493,0.232793,,,,,,,,2019
write_in_5pct,baseline_money_diff,fold,2020,55,False,12.361538,9.170082,-2.71982,0.749556,0.945455,6.855771,0.909091,0.227835,,,,,,,,2019
write_in_5pct,baseline_money_diff,fold,2021,2,True,16.581889,15.44329,-6.038528,0.27078,1.0,9.958698,1.0,0.05829,,,,,,,,2019
write_in_5pct,baseline_money_diff,fold,2022,71,False,13.663108,9.661406,-0.31867,0.711751,0.901408,7.433238,0.929577,0.186752,,,,,,,,2019
write_in_5pct,baseline_money_diff,fold,2024,53,False,19.135838,14.348062,9.562897,0.538997,0.90566,10.182033,0.886792,0.246507,,,,,,,,2019
write_in_5pct,baseline_money_diff,office,State Representative,314,False,16.441599,11.90831,-3.188973,0.683661,0.872611,8.844763,0.917197,0.233057,,,,,,,,2019
write_in_5pct,baseline_money_diff,office,State Senate,97,False,14.217122,11.241133,-1.000266,0.619664,0.948454,7.808738,0.886598,0.195249,,,,,,,,2019
write_in_5pct,baseline_money_diff,is_special,False,389,False,15.437204,11.460362,-2.011507,0.694421,0.899743,8.360568,0.917738,0.216624,,,,,,,,2019
write_in_5pct,baseline_money_diff,is_special,True,22,False,23.146932,16.887201,-14.358508,0.233739,0.727273,12.838272,0.772727,0.356927,,,,,,,,2019
write_in_5pct,baseline_money_diff,pres_elec,False,249,False,16.653228,12.181991,-6.491419,0.640482,0.863454,9.018013,0.899598,0.241361,,,,,,,,2019
write_in_5pct,baseline_money_diff,pres_elec,True,162,False,14.78937,11.088169,3.197531,0.721768,0.932099,7.958136,0.925926,0.197657,,,,,,,,2019
write_in_5pct,baseline_money_diff,redistricting_cycle,2011,287,False,15.819851,11.788126,-5.514186,0.689676,0.885017,8.596848,0.909408,0.229251,,,,,,,,2019
write_in_5pct,baseline_money_diff,redistricting_cycle,2021,124,False,16.22967,11.664574,3.904903,0.632951,0.903226,8.608126,0.91129,0.212292,,,,,,,,2019
write_in_5pct,baseline_money_diff,no_dem_candidate,False,400,False,15.478105,11.348977,-3.077242,0.668818,0.905,8.309385,0.9125,0.221215,,,,,,,,2019
write_in_5pct,baseline_money_diff,no_dem_candidate,True,11,False,28.05838,26.3644,12.048498,0.115322,0.363636,19.177185,0.818182,0.330282,,,,,,,,2019
write_in_5pct,baseline_money_diff,admitted_by_write_in,False,409,False,15.357922,11.521958,-2.803313,0.685641,0.894866,8.396091,0.91198,0.222841,,,,,,,,2019
write_in_5pct,baseline_money_diff,admitted_by_write_in,True,2,True,63.322963,58.559218,24.095966,0.395759,0.0,50.350957,0.5,0.48871,,,,,,,,2019
write_in_5pct,baseline_money_both,pooled,all,411,False,14.464168,10.686752,-2.196396,0.731666,0.902676,7.797986,0.922141,0.212174,4.080256,-6.280001,10.360257,,,2023,election-14d,2019
write_in_5pct,baseline_money_both,fold,2014,89,False,14.211416,10.726795,-4.559773,0.744373,0.898876,7.836384,0.876404,0.274596,,,,,,,,2019
write_in_5pct,baseline_money_both,fold,2015,3,True,21.691119,16.920359,-16.920359,0.633592,0.666667,13.259301,1.0,0.375325,,,,,,,,2019
write_in_5pct,baseline_money_both,fold,2016,62,False,11.364037,8.959671,1.089285,0.85582,0.951613,6.424313,0.967742,0.135063,,,,,,,,2019
write_in_5pct,baseline_money_both,fold,2017,5,True,26.600734,17.374239,-15.530287,0.363699,0.8,14.638065,0.6,0.389526,,,,,,,,2019
write_in_5pct,baseline_money_both,fold,2018,71,False,16.517516,13.254774,-11.617422,0.672403,0.84507,9.346496,0.929577,0.229931,,,,,,,,2019
write_in_5pct,baseline_money_both,fold,2020,55,False,11.533151,8.660345,-2.33304,0.781997,0.945455,6.377826,0.945455,0.217108,,,,,,,,2019
write_in_5pct,baseline_money_both,fold,2021,2,True,14.797501,13.879758,-5.130141,0.41928,1.0,8.959359,1.0,0.040793,,,,,,,,2019
write_in_5pct,baseline_money_both,fold,2022,71,False,12.455172,8.799695,-1.138184,0.760465,0.901408,6.714069,0.943662,0.151614,,,,,,,,2019
write_in_5pct,baseline_money_both,fold,2024,53,False,17.865477,12.726279,11.475535,0.598174,0.90566,9.193567,0.90566,0.230277,,,,,,,,2019
write_in_5pct,baseline_money_both,office,State Representative,314,False,14.849359,10.919347,-2.529301,0.741964,0.894904,7.999142,0.923567,0.221014,,,,,,,,2019
write_in_5pct,baseline_money_both,office,State Senate,97,False,13.14005,9.933816,-1.118745,0.675109,0.927835,7.14682,0.917526,0.183556,,,,,,,,2019
write_in_5pct,baseline_money_both,is_special,False,389,False,14.057418,10.427616,-1.573348,0.746606,0.910026,7.591019,0.928021,0.203895,,,,,,,,2019
write_in_5pct,baseline_money_both,is_special,True,22,False,20.355381,15.268759,-13.213013,0.407418,0.772727,11.457526,0.818182,0.358568,,,,,,,,2019
write_in_5pct,baseline_money_both,pres_elec,False,249,False,15.080709,11.273707,-6.280001,0.705173,0.875502,8.2567,0.911647,0.228892,,,,,,,,2019
write_in_5pct,baseline_money_both,pres_elec,True,162,False,13.461577,9.784581,4.080256,0.769485,0.944444,7.092925,0.938272,0.186478,,,,,,,,2019
write_in_5pct,baseline_money_both,redistricting_cycle,2011,287,False,14.222668,10.776948,-4.982965,0.749174,0.902439,7.808412,0.919861,0.223813,,,,,,,,2019
write_in_5pct,baseline_money_both,redistricting_cycle,2021,124,False,15.008227,10.477993,4.253164,0.68612,0.903226,7.773855,0.927419,0.185236,,,,,,,,2019
write_in_5pct,baseline_money_both,no_dem_candidate,False,400,False,14.146325,10.406926,-2.643925,0.723358,0.9125,7.594904,0.9225,0.213317,,,,,,,,2019
write_in_5pct,baseline_money_both,no_dem_candidate,True,11,False,23.235546,20.862251,14.077373,0.393311,0.545455,15.18279,0.909091,0.170611,,,,,,,,2019
write_in_5pct,baseline_money_both,admitted_by_write_in,False,409,False,13.744004,10.434132,-2.313858,0.748239,0.90709,7.567286,0.924205,0.210433,,,,,,,,2019
write_in_5pct,baseline_money_both,admitted_by_write_in,True,2,True,66.057013,62.347564,21.824531,0.342454,0.0,54.976077,0.5,0.56815,,,,,,,,2019
write_in_5pct,baseline_money_logratio_wide,pooled,all,411,False,14.507272,10.701441,-2.249106,0.730064,0.895377,7.835575,0.917275,0.209604,3.931117,-6.269975,10.201092,,,2023,election-60d,2019
write_in_5pct,baseline_money_logratio_wide,fold,2014,89,False,14.187789,10.79679,-4.787708,0.745223,0.88764,7.820632,0.876404,0.270109,,,,,,,,2019
write_in_5pct,baseline_money_logratio_wide,fold,2015,3,True,19.773259,15.365036,-15.365036,0.695521,0.666667,11.736484,1.0,0.346341,,,,,,,,2019
write_in_5pct,baseline_money_logratio_wide,fold,2016,62,False,12.39967,9.328929,0.840348,0.828343,0.935484,6.914801,0.967742,0.138326,,,,,,,,2019
write_in_5pct,baseline_money_logratio_wide,fold,2017,5,True,29.830728,19.553156,-17.523693,0.199792,0.6,16.773571,0.6,0.3816,,,,,,,,2019
write_in_5pct,baseline_money_logratio_wide,fold,2018,71,False,16.785497,13.077034,-11.539462,0.661687,0.816901,9.356085,0.929577,0.226493,,,,,,,,2019
write_in_5pct,baseline_money_logratio_wide,fold,2020,55,False,11.394885,8.924688,-1.590565,0.787193,0.945455,6.464935,0.890909,0.223385,,,,,,,,2019
write_in_5pct,baseline_money_logratio_wide,fold,2021,2,True,16.410045,15.018702,-6.612728,0.285816,1.0,9.950617,1.0,0.053511,,,,,,,,2019
write_in_5pct,baseline_money_logratio_wide,fold,2022,71,False,11.764777,8.203315,-0.987042,0.786284,0.915493,6.396751,0.943662,0.150281,,,,,,,,2019
write_in_5pct,baseline_money_logratio_wide,fold,2024,53,False,17.330245,12.892895,10.819313,0.62189,0.924528,9.106905,0.924528,0.215853,,,,,,,,2019
write_in_5pct,baseline_money_logratio_wide,office,State Representative,314,False,15.008922,11.070136,-2.299471,0.736389,0.875796,8.127382,0.920382,0.214764,,,,,,,,2019
write_in_5pct,baseline_money_logratio_wide,office,State Senate,97,False,12.748709,9.507933,-2.08607,0.694173,0.958763,6.89096,0.907216,0.192901,,,,,,,,2019
write_in_5pct,baseline_money_logratio_wide,is_special,False,389,False,14.111675,10.452865,-1.669616,0.744646,0.902314,7.647092,0.922879,0.202456,,,,,,,,2019
write_in_5pct,baseline_money_logratio_wide,is_special,True,22,False,20.264412,15.096715,-12.495553,0.412703,0.772727,11.168291,0.818182,0.335998,,,,,,,,2019
write_in_5pct,baseline_money_logratio_wide,pres_elec,False,249,False,14.997051,11.069553,-6.269975,0.708435,0.86747,8.144208,0.907631,0.225689,,,,,,,,2019
write_in_5pct,baseline_money_logratio_wide,pres_elec,True,162,False,13.720416,10.135639,3.931117,0.760535,0.938272,7.361195,0.932099,0.184881,,,,,,,,2019
write_in_5pct,baseline_money_logratio_wide,redistricting_cycle,2011,287,False,14.549501,10.914751,-4.974656,0.737513,0.885017,7.956745,0.909408,0.223126,,,,,,,,2019
write_in_5pct,baseline_money_logratio_wide,redistricting_cycle,2021,124,False,14.409056,10.207732,4.059223,0.710682,0.919355,7.555124,0.935484,0.178308,,,,,,,,2019
write_in_5pct,baseline_money_logratio_wide,no_dem_candidate,False,400,False,14.183318,10.408105,-2.670919,0.721909,0.905,7.632864,0.9175,0.210086,,,,,,,,2019
write_in_5pct,baseline_money_logratio_wide,no_dem_candidate,True,11,False,23.418787,21.368187,13.089531,0.383705,0.545455,15.206858,0.909091,0.192071,,,,,,,,2019
write_in_5pct,baseline_money_logratio_wide,admitted_by_write_in,False,409,False,13.934926,10.476962,-2.349615,0.741196,0.899756,7.634157,0.91687,0.209343,,,,,,,,2019
write_in_5pct,baseline_money_logratio_wide,admitted_by_write_in,True,2,True,59.49344,56.607439,18.304842,0.466633,0.0,49.025461,1.0,0.263051,,,,,,,,2019
no_dem_excluded,baseline,pooled,all,413,False,15.028873,11.13689,-2.958847,0.683606,0.900726,8.168068,0.920097,0.233458,2.695897,-6.426796,9.122693,,,,not dated,2019
no_dem_excluded,baseline,fold,2014,95,False,15.289445,11.469095,-4.319627,0.716608,0.884211,8.322188,0.894737,0.275405,,,,,,,,2019
no_dem_excluded,baseline,fold,2015,3,True,31.23472,22.407452,-19.816238,0.24024,0.666667,18.292499,0.666667,0.386466,,,,,,,,2019
no_dem_excluded,baseline,fold,2016,61,False,13.656829,10.496256,0.374382,0.781986,0.934426,7.63971,0.95082,0.172615,,,,,,,,2019
no_dem_excluded,baseline,fold,2017,5,True,31.123756,19.498232,-17.230227,0.128917,0.8,16.692965,0.8,0.382471,,,,,,,,2019
no_dem_excluded,baseline,fold,2018,72,False,18.485728,13.858053,-11.966854,0.552076,0.805556,10.247379,0.930556,0.248346,,,,,,,,2019
no_dem_excluded,baseline,fold,2020,54,False,12.532747,9.609747,-2.415143,0.732461,0.944444,6.978504,0.907407,0.240758,,,,,,,,2019
no_dem_excluded,baseline,fold,2021,2,True,20.730756,18.46169,-9.430285,-0.139779,0.5,12.735337,1.0,0.085345,,,,,,,,2019
no_dem_excluded,baseline,fold,2022,70,False,10.842698,7.712653,-1.475846,0.752799,0.957143,6.14896,0.957143,0.193888,,,,,,,,2019
no_dem_excluded,baseline,fold,2023,1,True,10.4919,10.4919,10.4919,,1.0,6.272159,0.0,0.777072,,,,,,,,2019
no_dem_excluded,baseline,fold,2024,50,False,13.88743,12.019587,8.296645,0.676977,0.94,8.032383,0.92,0.22503,,,,,,,,2019
no_dem_excluded,baseline,office,State Representative,313,False,15.426202,11.417135,-2.960492,0.692333,0.884984,8.417031,0.920128,0.230037,,,,,,,,2019
no_dem_excluded,baseline,office,State Senate,100,False,13.711012,10.259724,-2.9537,0.641217,0.95,7.388815,0.92,0.244165,,,,,,,,2019
no_dem_excluded,baseline,is_special,False,389,False,14.290434,10.773348,-2.429031,0.710109,0.912596,7.857157,0.92545,0.225004,,,,,,,,2019
no_dem_excluded,baseline,is_special,True,24,False,24.01637,17.029301,-11.546294,0.327419,0.708333,13.207413,0.833333,0.370474,,,,,,,,2019
no_dem_excluded,baseline,pres_elec,False,256,False,16.218776,11.59936,-6.426796,0.6348,0.871094,8.6897,0.917969,0.251055,,,,,,,,2019
no_dem_excluded,baseline,pres_elec,True,157,False,12.854554,10.382799,2.695897,0.764735,0.949045,7.317509,0.923567,0.204764,,,,,,,,2019
no_dem_excluded,baseline,redistricting_cycle,2011,292,False,16.058591,11.808831,-5.287736,0.672337,0.880137,8.681828,0.914384,0.242525,,,,,,,,2019
no_dem_excluded,baseline,redistricting_cycle,2021,121,False,12.190839,9.515347,2.66128,0.719368,0.950413,6.928252,0.933884,0.211577,,,,,,,,2019
no_dem_excluded,baseline,no_dem_candidate,False,413,False,15.028873,11.13689,-2.958847,0.683606,0.900726,8.168068,0.920097,0.233458,,,,,,,,2019
no_dem_excluded,baseline,no_dem_candidate,True,0,True,,,,,,,,,,,,,,,,2019
no_dem_excluded,baseline,admitted_by_write_in,False,413,False,15.028873,11.13689,-2.958847,0.683606,0.900726,8.168068,0.920097,0.233458,,,,,,,,2019
no_dem_excluded,baseline,admitted_by_write_in,True,0,True,,,,,,,,,,,,,,,,2019
no_dem_train_only,baseline,pooled,all,413,False,15.117309,11.212247,-3.228497,0.679872,0.905569,8.225067,0.922518,0.232163,2.499635,-6.741453,9.241088,,,,not dated,2019
no_dem_train_only,baseline,fold,2014,95,False,15.396158,11.598281,-4.704402,0.712639,0.884211,8.400091,0.894737,0.27525,,,,,,,,2019
no_dem_train_only,baseline,fold,2015,3,True,31.358,22.412546,-20.045602,0.234231,0.666667,18.356821,1.0,0.378095,,,,,,,,2019
no_dem_train_only,baseline,fold,2016,61,False,13.586007,10.475065,0.102486,0.784241,0.934426,7.593335,0.967213,0.163767,,,,,,,,2019
no_dem_train_only,baseline,fold,2017,5,True,30.971357,19.472902,-17.124776,0.137427,0.8,16.567852,0.6,0.384153,,,,,,,,2019
no_dem_train_only,baseline,fold,2018,72,False,18.759488,14.134587,-12.415816,0.538711,0.805556,10.43453,0.930556,0.250715,,,,,,,,2019
no_dem_train_only,baseline,fold,2020,54,False,12.616239,9.637482,-2.702033,0.728885,0.962963,7.046337,0.907407,0.239745,,,,,,,,2019
no_dem_train_only,baseline,fold,2021,2,True,20.682886,18.547688,-9.152325,-0.134521,0.5,12.636147,1.0,0.088643,,,,,,,,2019
no_dem_train_only,baseline,fold,2022,70,False,10.875536,7.754615,-1.640545,0.7513,0.957143,6.184723,0.957143,0.195247,,,,,,,,2019
no_dem_train_only,baseline,fold,2023,1,True,10.591815,10.591815,10.591815,,1.0,6.365373,0.0,0.789108,,,,,,,,2019
no_dem_train_only,baseline,fold,2024,50,False,13.913516,11.932315,8.309148,0.675762,0.96,8.029686,0.92,0.221168,,,,,,,,2019
no_dem_train_only,baseline,office,State Representative,313,False,15.51995,11.482546,-3.2558,0.688582,0.891374,8.475467,0.926518,0.228204,,,,,,,,2019
no_dem_train_only,baseline,office,State Senate,100,False,13.781216,10.366213,-3.143039,0.637533,0.95,7.441317,0.91,0.244556,,,,,,,,2019
no_dem_train_only,baseline,is_special,False,389,False,14.390261,10.852742,-2.713626,0.706045,0.917738,7.918488,0.928021,0.223751,,,,,,,,2019
no_dem_train_only,baseline,is_special,True,24,False,24.00536,17.039233,-11.573702,0.328035,0.708333,13.194203,0.833333,0.36852,,,,,,,,2019
no_dem_train_only,baseline,pres_elec,False,256,False,16.347368,11.738596,-6.741453,0.628986,0.871094,8.778517,0.917969,0.251796,,,,,,,,2019
no_dem_train_only,baseline,pres_elec,True,157,False,12.861737,10.353996,2.499635,0.764472,0.961783,7.322627,0.929936,0.200151,,,,,,,,2019
no_dem_train_only,baseline,redistricting_cycle,2011,292,False,16.166223,11.919957,-5.632125,0.66793,0.883562,8.754015,0.917808,0.240988,,,,,,,,2019
no_dem_train_only,baseline,redistricting_cycle,2021,121,False,12.220729,9.504385,2.571992,0.71799,0.958678,6.948598,0.933884,0.210866,,,,,,,,2019
no_dem_train_only,baseline,no_dem_candidate,False,413,False,15.117309,11.212247,-3.228497,0.679872,0.905569,8.225067,0.922518,0.232163,,,,,,,,2019
no_dem_train_only,baseline,no_dem_candidate,True,0,True,,,,,,,,,,,,,,,,2019
no_dem_train_only,baseline,admitted_by_write_in,False,413,False,15.117309,11.212247,-3.228497,0.679872,0.905569,8.225067,0.922518,0.232163,,,,,,,,2019
no_dem_train_only,baseline,admitted_by_write_in,True,0,True,,,,,,,,,,,,,,,,2019
current,baseline_spend_share,pooled,all,409,False,13.794423,10.763636,-2.468676,0.746328,0.894866,7.682623,0.914425,0.223798,3.520973,-6.357118,9.878091,,,2023,election-14d,2019
current,baseline_spend_share,fold,2014,89,False,13.729677,10.861984,-6.013754,0.761403,0.910112,7.672343,0.88764,0.274159,,,,,,,,2019
current,baseline_spend_share,fold,2015,3,True,27.255281,21.482585,-21.482585,0.421501,0.666667,17.448838,0.666667,0.471129,,,,,,,,2019
current,baseline_spend_share,fold,2016,62,False,12.384295,9.58986,1.545072,0.828769,0.903226,6.958859,0.967742,0.150792,,,,,,,,2019
current,baseline_spend_share,fold,2017,5,True,25.347644,16.433173,-12.315917,0.422236,0.8,13.667982,0.8,0.374924,,,,,,,,2019
current,baseline_spend_share,fold,2018,71,False,15.434849,12.054025,-10.916895,0.713942,0.873239,8.630273,0.915493,0.211008,,,,,,,,2019
current,baseline_spend_share,fold,2020,55,False,12.003475,9.56093,-2.801078,0.763747,0.909091,6.759906,0.890909,0.24331,,,,,,,,2019
current,baseline_spend_share,fold,2021,2,True,14.408873,14.097853,-2.977613,0.449382,1.0,8.799212,1.0,0.026529,,,,,,,,2019
current,baseline_spend_share,fold,2022,70,False,11.31574,8.665226,-0.499762,0.783329,0.914286,6.320373,0.942857,0.174059,,,,,,,,2019
current,baseline_spend_share,fold,2024,52,False,15.116484,13.038027,10.112804,0.648159,0.865385,8.897114,0.903846,0.267219,,,,,,,,2019
current,baseline_spend_share,office,State Representative,312,False,14.170638,11.10975,-2.796972,0.754033,0.884615,7.93409,0.916667,0.230223,,,,,,,,2019
current,baseline_spend_share,office,State Senate,97,False,12.50783,9.650363,-1.412714,0.70561,0.927835,6.873781,0.907216,0.203133,,,,,,,,2019
current,baseline_spend_share,is_special,False,387,False,13.350916,10.489966,-1.940511,0.761922,0.899225,7.474896,0.922481,0.216548,,,,,,,,2019
current,baseline_spend_share,is_special,True,22,False,20.051581,15.577757,-11.759583,0.424974,0.818182,11.336735,0.772727,0.351332,,,,,,,,2019
current,baseline_spend_share,pres_elec,False,248,False,14.297871,10.958073,-6.357118,0.729429,0.891129,7.874651,0.907258,0.229522,,,,,,,,2019
current,baseline_spend_share,pres_elec,True,161,False,12.98078,10.464132,3.520973,0.771801,0.900621,7.386828,0.925466,0.214981,,,,,,,,2019
current,baseline_spend_share,redistricting_cycle,2011,287,False,14.090472,10.863359,-5.228471,0.753794,0.89547,7.794832,0.909408,0.228063,,,,,,,,2019
current,baseline_spend_share,redistricting_cycle,2021,122,False,13.071568,10.529043,4.023627,0.7234,0.893443,7.418656,0.92623,0.213766,,,,,,,,2019
current,baseline_spend_share,no_dem_candidate,False,398,False,13.503327,10.479241,-2.890462,0.736778,0.904523,7.491394,0.91206,0.225739,,,,,,,,2019
current,baseline_spend_share,no_dem_candidate,True,11,False,21.858567,21.05359,12.792282,0.452301,0.545455,14.601656,1.0,0.153564,,,,,,,,2019
current,baseline_spend_share,admitted_by_write_in,False,409,False,13.794423,10.763636,-2.468676,0.746328,0.894866,7.682623,0.914425,0.223798,,,,,,,,2019
current,baseline_spend_share,admitted_by_write_in,True,0,True,,,,,,,,,,,,,,,,2019
current,baseline_spend_logratio,pooled,all,409,False,13.571429,10.364907,-2.562581,0.754463,0.889976,7.499253,0.924205,0.210791,2.94967,-6.141098,9.090769,,,2023,election-14d,2019
current,baseline_spend_logratio,fold,2014,89,False,13.717488,10.364917,-4.612423,0.761827,0.898876,7.543187,0.898876,0.260648,,,,,,,,2019
current,baseline_spend_logratio,fold,2015,3,True,16.933256,13.844637,-12.892684,0.776703,0.666667,10.019543,1.0,0.393202,,,,,,,,2019
current,baseline_spend_logratio,fold,2016,62,False,11.512392,9.080557,0.529095,0.852031,0.919355,6.511001,0.967742,0.141281,,,,,,,,2019
current,baseline_spend_logratio,fold,2017,5,True,26.180569,17.25534,-15.162264,0.383641,0.6,14.569763,0.6,0.372664,,,,,,,,2019
current,baseline_spend_logratio,fold,2018,71,False,16.060708,12.80574,-11.357026,0.690273,0.84507,9.025889,0.929577,0.21613,,,,,,,,2019
current,baseline_spend_logratio,fold,2020,55,False,10.812867,8.097076,-2.622754,0.80829,0.927273,6.107524,0.909091,0.219037,,,,,,,,2019
